id,created_at,text
878882483743358976,2017-06-25 07:48:07,"b'@kemifalodun yep, we are.'"
878882483739209728,2017-06-25 07:48:07,b'RT @kemifalodun: Children are silent witnesses'
878882152171143168,2017-06-25 07:46:48,"b'@The_YUNiversity @ace_IG @id_joshua  Nigerian education muddles these things up, I sha know I got through school somehow'"
878881455098691585,2017-06-25 07:44:02,"b""@UberFacts phew, and I thought 'The interview' was just a movie"""
878656287067734016,2017-06-24 16:49:18,"b""@OkezieOwen @Fact I don't want more weight, I want more mass \xf0\x9f\x98\x81"""
878650387674411013,2017-06-24 16:25:51,"b'@OkezieOwen @Fact shoulda bn ""Beht wait... "" pun was too good to pass up \xf0\x9f\x98\x8a'"
878650127010934784,2017-06-24 16:24:49,"b""@OkezieOwen @Fact Beht weight kilo is mass na, I'll still weigh 50 x whatever the acceleration due to gravity on Mars is"""
878642543570845696,2017-06-24 15:54:41,b'@Fact @OkezieOwen I weigh fifty -something kilos on earth \xf0\x9f\x98\x9f'
878570986643304448,2017-06-24 11:10:20,b'@UberFacts I remember seeing this in season 1 of Trauma'
878570646913110016,2017-06-24 11:08:59,b'@ayotola_ how can anyone be that terribly insensitive?? beats me.'
878558604688842752,2017-06-24 10:21:08,b'RT @loshen6: @UberFacts could say he was a-freud \xf0\x9f\x98\x82'
878526227858042882,2017-06-24 08:12:29,"b'@UberFacts Here in Nigeria,there is no twist tie, mom just presses the loaf this way and that way, rolls her eyes ""this wasn\'t baked today""\xf0\x9f\x98\x8a'"
878471798240800769,2017-06-24 04:36:12,b'@DRusso97 @UberFacts STEP 3: See step 2'
878363675517702145,2017-06-23 21:26:34,"b'@bimboamusanesq @Mr_LIVELY_ @OAU_gossipz oh okay, thank you for taking the time to explain.'"
878260223667912704,2017-06-23 14:35:29,"b""@bimboamusanesq @Mr_LIVELY_ @OAU_gossipz I don't, but I guess that's way better and smarter than arbitrarily labelling a whole school."""
878259693315014657,2017-06-23 14:33:22,b'@sixwordshort dangerous!'
878259051141799937,2017-06-23 14:30:49,"b'@bimboamusanesq @Mr_LIVELY_ @OAU_gossipz judge of human character, you dey alright \xf0\x9f\x99\x8c'"
878240202636103681,2017-06-23 13:15:55,b'@SamNonso @gbengasesan another perspective like...??'
878157804955107328,2017-06-23 07:48:30,b'@Mr_LIVELY_ @OAU_gossipz @bimboamusanesq *are over \xf0\x9f\x98\x8a'
878007005767663616,2017-06-22 21:49:17,b'@UberFacts @id_joshua \xf0\x9f\x99\x8c elite!!'
877979953605640192,2017-06-22 20:01:47,"b""@fearlessmotivat @hbmutungi they might actually, maybe they'll just have been solved and they would become beautiful memories"""
877973821235511296,2017-06-22 19:37:25,b'RT @spectatorindex: IMAGE: Elon Musk and Peter Thiel launching Paypal in 1998 https://t.co/znMGAc5Y9L'
877891348996661249,2017-06-22 14:09:42,"b""@Whalewatchmeplz @AsapSCIENCE back in the day? Why not before the day?, maybe the collisions slowed earth's rotation down, or sped her up."""
877887339170865152,2017-06-22 13:53:46,b'RT @SheLovesArtemis: Nigerians are very hardworking people but this country is a difficult place to live in.\nIts like swimming against the\xe2\x80\xa6'
877885547401822209,2017-06-22 13:46:39,b'@4eyedSphinx @OkezieOwen do the nations that have good leaders and economies not have equally corrupt citizens? or even worse in some cases.'
877884995217444865,2017-06-22 13:44:27,"b""@4eyedSphinx @OkezieOwen we are responsible for our immoralities, our leaders are responsible for theirs, doesn't mean we deserve them."""
877797148644876289,2017-06-22 07:55:23,"b'@UberFacts ""INTERNATIONAL SUPERSTAR SOCCER DELUXE!!!"" mad ass nostalgia \xf0\x9f\x98\xa9'"
877794132013457408,2017-06-22 07:43:24,b'@The_YUNiversity D?'
877793850651164672,2017-06-22 07:42:17,"b""@aiyarah @PoemsPorn @keithabegail you shouldn't, we're all a lil' low key vindictive \xf0\x9f\x98\x89"""
877793129524600840,2017-06-22 07:39:25,b'@KarlreMarks @standardnews despicable'
877591005566054400,2017-06-21 18:16:15,b'@adebolarayo @Sagacity_Dave @realteewhy @l_ayotunde'
877589143689207808,2017-06-21 18:08:51,"b""@KarlreMarks but let's start with setting up an oversight committee to discuss , and an ad-hoc committee to deliberate on the discussions"""
877588245483323393,2017-06-21 18:05:17,"b'@KarlreMarks \xf0\x9f\x98\x82Now this is beyond satire, dragging us into this is plain mockery and hardcore savagery'"
877573361408262144,2017-06-21 17:06:08,"b""@selfamused  @id_joshua hello Idowu, I'm just saying hello man \xf0\x9f\x98\x80"""
877572090500702208,2017-06-21 17:01:05,b'@PoemsPorn you should listen to Coldplay \xf0\x9f\x98\x8a'
877571232476037123,2017-06-21 16:57:40,"b""I think 'The Sicilian' is a better book than 'The Godfather',  but in classic Sicilian style, 'The Sicilian' is the less popular of the two."""
877528217439141889,2017-06-21 14:06:45,"b""@realteewhy chess tho \xf0\x9f\x98\x85, but this matter no hard na, once vibe no dey, I'm out, finish."""
876092362291859456,2017-06-17 15:01:10,"b'@OneTribeMag @ayotola_ Ah, so  he was fibbing when he said ""I am not understanding""\xf0\x9f\x98\x86'"
876091253406019585,2017-06-17 14:56:46,b'@realDonaldTrump @ace_IG @id_joshua   lol wharrisdis? and we were saying uncle Jona was weak'
876088956563185664,2017-06-17 14:47:38,"b'@TheSagachristos @Holumydhe bros leave that thing, If Trump survived that audio tape wahala, we sef\ngo dey alright mehn,\xf0\x9f\x98\x80#lockerroom tweet'"
876055567646822400,2017-06-17 12:34:58,b'@PoemsPorn alawada \xf0\x9f\x98\x82'
876054269950124036,2017-06-17 12:29:48,b'@mcmcom @UberFacts this reply tho \xf0\x9f\x98\x81'
876053711545659392,2017-06-17 12:27:35,b'@thinkmariya  Choi \xf0\x9f\x98\x82'
876053508134449152,2017-06-17 12:26:47,b'@KarlreMarks I does'
876053463049932800,2017-06-17 12:26:36,"b'@realteewhy  \xf0\x9f\x98\x80you get problem walahi, somebody cannot fibb in peace again?'"
875807545679630338,2017-06-16 20:09:25,b'@UberFacts some people read less than 70 books throughout college \xf0\x9f\x98\x82'
875423755421593600,2017-06-15 18:44:22,b'@UberFacts Ew!'
875041336172347395,2017-06-14 17:24:46,"b'Reading ""to kill a mockingbird"", then 2pac\'s ""changes"" plays on my phone, the cosmos must be conspiring to make me a more tolerant person \xf0\x9f\x98\x84'"
874694766021287936,2017-06-13 18:27:37,b'@TheBlackHermit @realteewhy @IjeomaOgud hmmm toughie\xf0\x9f\x99\x8f'
874651153316945920,2017-06-13 15:34:19,"b""I hear a new word, I look it up,it's bookmarked in my dictionary; means I've checked before. This is happening too often, I'm getting old. \xf0\x9f\x98\xa2"""
874319021046419456,2017-06-12 17:34:33,"b""@ProfOsinbajo Results first... results first... we are always getting ahead of ourselves about good plans, that's why we're where we are."""
873879928193810432,2017-06-11 12:29:45,"b""@ace_IG but they're fun... \xf0\x9f\x98\x91"""
873857383386185729,2017-06-11 11:00:10,"b""@ace_IG @UberFacts you missed the part of 'go dey' abi?"""
873855235965546496,2017-06-11 10:51:38,b'@UberFacts @ace_IG So in short na girl I go dey born...'
873812058411761664,2017-06-11 08:00:04,"b""RT @ace_IG: Scars don't heal! If anything, they are a sign of complete healing yet an evidence of past injuries. https://t.co/AMC7rTwUDI"""
873127535663435777,2017-06-09 10:40:01,b'@UberFacts why should it be splled caoonerism?'
873126415020851201,2017-06-09 10:35:33,b'@J_D_Landis ...and fatally so on many occasions'
873125701792129025,2017-06-09 10:32:43,"b""@ayotola_ typical of my mother on Sunday Mornings \xf0\x9f\x98\x81, and you can be sure the day doesn't turn sour for her alone, we all gwon hear it"""
873124681217331204,2017-06-09 10:28:40,"b'@KarlreMarks savage, just evil \xf0\x9f\x98\x82'"
872366070438526980,2017-06-07 08:14:13,b'@wordpressdotcom P.S: read the abstract and RT if you understand it \xf0\x9f\x98\x9d'
872365786811314177,2017-06-07 08:13:06,"b'https://t.co/2khFYNdXNN hello guys, my group applied for a research project grant, we need your votes to win, Gracias.'"
872069626611552257,2017-06-06 12:36:15,b'@J_D_Landis continuous evolution'
872035175546462209,2017-06-06 10:19:22,b'@UberFacts Which one should we believe now?'
871771223881109504,2017-06-05 16:50:31,b'RT @CarolineSiede: 23-year-old Ariana Grande is showing more dignity &amp; grace in the face of terrorism than the 70-year-old man supposedly l\xe2\x80\xa6'
871770904778473472,2017-06-05 16:49:15,"b""@J_D_Landis it's the stars for me \xf0\x9f\x98\xa5"""
871768166942343168,2017-06-05 16:38:22,"b'@J_D_Landis lol, I once had a conversation with someone about this https://t.co/a1GpKT7Jxh'"
870768121208070146,2017-06-02 22:24:32,"b""@realteewhy baba, you didn't hear it from me\xf0\x9f\x98\x80"""
870766519680106497,2017-06-02 22:18:11,"b'@realteewhy ...now tell me why anyone should have long, unkempt hair'"
870766315174285316,2017-06-02 22:17:22,"b'@realteewhy Yh, weak premise, a more perceptive analogy will be a hair-grooming task force with govt. backing and a billion dollar budget...'"
870764437363359744,2017-06-02 22:09:54,"b'@realteewhy what premise, the existence of God?'"
870636404296085505,2017-06-02 13:41:09,"b""RT @J_D_Landis: The fact that you don't go anywhere after you're dead should be all the more reason to go everywhere you can before you're\xe2\x80\xa6"""
870633689042079744,2017-06-02 13:30:21,"b""@jimkwik there would be no math, no physics, or they'd be terribly basic and limited"""
870194906408550400,2017-06-01 08:26:47,b'@J_D_Landis *jots in my self improvement note*'
870194701189689344,2017-06-01 08:25:58,"b""@id_joshua after all your waiting, you still didn't segue into the sentence properly, maybe too little sleep, get some #Covfefe \xf0\x9f\x98\x9d"""
870180738011934720,2017-06-01 07:30:29,b'@TheGrandVezir @realteewhy perhaps for the color blind \xf0\x9f\x98\x85'
870179705248509953,2017-06-01 07:26:23,b'\xf0\x9f\x98\x85 https://t.co/l4EF55jkSI'
870177102682877953,2017-06-01 07:16:03,"b""RT @HillaryClinton: People in covfefe houses shouldn't throw covfefe. https://t.co/M7oK5Z6qwF"""
870175747973025792,2017-06-01 07:10:40,"b""@id_joshua Leo Tolstoy's Anna Karenina over you\xf0\x9f\x98\x9b https://t.co/IzXa6eXP1M"""
869624711487123457,2017-05-30 18:41:02,"b""RT @PHDcomics: Academics don't need vacations https://t.co/CWWzZakIkS https://t.co/v15xi79dVl"""
869624497627951105,2017-05-30 18:40:11,b'@OAU_gossipz @oauchristians @id_joshua @DejEludire @humansOfOAU @realteewhy  This man has not met Awo boys https://t.co/NxC3TavCWr'
868998396916486144,2017-05-29 01:12:17,b'@realteewhy \xf0\x9f\x98\x95'
868927565758693377,2017-05-28 20:30:50,"b'Anybody else stargazing tonight? , these far and massive sky dots are drowning me in a sea of their vastness... a sea of my nothingness...'"
868883069331279872,2017-05-28 17:34:01,b'RT @realteewhy: @ay_lithe @ace_IG @id_joshua @oapeterr Lol. Shut him up real quick'
868817013577330694,2017-05-28 13:11:32,"b""Check diss out @realteewhy @ace_IG @id_joshua @oapeterr \nI'm vain, sue me https://t.co/9aEq3y1mC3"""
867466343129526272,2017-05-24 19:44:27,b'RT @J_D_Landis: That dying is often a relief does not mean that life is an affliction.'
867057345028816897,2017-05-23 16:39:14,b'@collegefession @TheFunnyWorId for real...'
866950820054564864,2017-05-23 09:35:57,b'RT @jesusculture: We are praying the Lords peace and healing over Manchester right now! https://t.co/zpx3u66QnB'
866950794125422593,2017-05-23 09:35:51,"b""RT @ArianaGrande: broken. \nfrom the bottom of my heart, i am so so sorry. i don't have words."""
866949228224016385,2017-05-23 09:29:37,"b""RT @TheLotaChukwu: You don't have to be (physically) intimate with everyone you like. Sometimes, cultivate healthy friendships and leave it\xe2\x80\xa6"""
866281252172644352,2017-05-21 13:15:19,b'@realteewhy @LFC \xf0\x9f\x98\x81 savage!'
866279330799898626,2017-05-21 13:07:41,b'@booknerdfession really? \xf0\x9f\x98\x95'
865622203127087104,2017-05-19 17:36:30,b'@Bipohae word! you should have told me this in 2012 \xf0\x9f\x98\xac'
864785217646723073,2017-05-17 10:10:37,"b'RT @obyezeks: We - Nigeria- just got shaded by a Minister from Uganda. \xf0\x9f\x98\x8c.""We don\'t want to be like Nigeria which exports crude to import re\xe2\x80\xa6'"
863746009486299136,2017-05-14 13:21:10,"b'@KarlreMarks Obafemi Awolowo University, Ile-Ife, Osun state, Nigeria'"
863735077917818881,2017-05-14 12:37:44,"b'@ace_IG baba, you nor o shift? \xf0\x9f\x98\x95'"
863721958541860865,2017-05-14 11:45:36,b'RT @KarlreMarks: Twitter experiment: can you reply to this tweet saying where you read it. (City/town etc and country). Thanks! (And please\xe2\x80\xa6'
863720232958996480,2017-05-14 11:38:45,b'@KarlreMarks Town @id_joshua and @DejEludire do you agree?'
863423944153550854,2017-05-13 16:01:24,"b'RT @Easyy_: I love me, I love me enough for the both of us..'"
863419470492160000,2017-05-13 15:43:37,b'...most desirably that Petrov guy'
863419236005404672,2017-05-13 15:42:42,"b""Something feels odd to me about how Tolstoy's 'Anna Karenina' ended, dunno if it's my morbid alter ego, but I think someone shoulda died."""
863417977366097920,2017-05-13 15:37:41,"b'Hatred and dislike have a self sustaining quality, an ability to keep breeding long after their cause(s) is/are gone.'"
863417220390694916,2017-05-13 15:34:41,"b'RT @brainpickings: \xe2\x80\x9cIf the universe is meaningless, so is the statement that it is so\xe2\x80\xa6 The meaning and purpose of dancing is the dance.\xe2\x80\x9dhtt\xe2\x80\xa6'"
863416612065599488,2017-05-13 15:32:16,b'RT @UberFacts: FYI https://t.co/malVHBW5gM'
863416116999270400,2017-05-13 15:30:18,b'RT @WeAreChelseaFC: RT IF YOUR TEAM JUST WON THE PREMIER LEAGUE!!!!'
862335475134210049,2017-05-10 15:56:13,"b'@fjmubeen @MathforLove @the_chalkface @hackernoon found this on pocket, decided to ""say hello on twitter"" \xf0\x9f\x98\x80'"
861663728663760896,2017-05-08 19:26:56,"b'""Love and work are the two cornerstones of the human existence"", Ladies and gents, Freud wasn\'t fibbing.'"
860017377483919360,2017-05-04 06:24:55,"b'In the song \'7years\', Lukas Graham sang: ""...I don\'t believe in failure..."", that guy needs to study in OAU Ife'"
859890183977615361,2017-05-03 21:59:30,"b'RT @J_D_Landis: There are no original thoughts, only original thinking.  So, too, the opposite.'"
835002830155046912,2017-02-24 05:46:02,"b""'The Alchemist' by Paul Coelho is really living up to its hype, maybe a little more sef, simply 'unputdownable'\xf0\x9f\x91\x8c"""
833722941007343617,2017-02-20 17:00:13,b'Support the campaign #EmbraceBackgroundCheck-- a culture of verifying information and claims before decision making. https://t.co/zwRxunBZTT'
832850737063424000,2017-02-18 07:14:23,"b""@ayotola_ ah swear, but there're very good ones too"""
832849341773705216,2017-02-18 07:08:51,b'RT @DejEludire: #NewProfilePic https://t.co/AOX7Qextw4'
830529965515014145,2017-02-11 21:32:28,b'RT @scifri: Meet the team of women that got India to Mars on the first try. https://t.co/JV8E2mh41w https://t.co/Gln8kZ1yfq'
829599406596964352,2017-02-09 07:54:46,"b'@jimkwik refreshed after three hours of sleep, any day.'"
821316987938865152,2017-01-17 11:23:23,"b""RT @KarlreMarks: Nope, I still can't visualise it. Can you please draw 3600 million squares? Thanks. https://t.co/HF5jOFsZgc"""
821287764520038400,2017-01-17 09:27:16,"b'@ayotola_ most likely, in fifty years, a young person will put a slightly less lenient version of this on whatever social media in use then'"
820257291274452992,2017-01-14 13:12:32,b'@TheFunnyWorId Otter slide\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
819661781018836992,2017-01-12 21:46:11,"b'So I came across space burial today and was star struck (pun intended), but the dilemma is this: I still find cremation very alluring.'"
819421512709050368,2017-01-12 05:51:27,"b'RT @musausman_: Spend your money on knowledge.\nRead as much as you can, go in search of knowledge as far as you can.\nYour knowledge will gu\xe2\x80\xa6'"
819421419985633280,2017-01-12 05:51:05,"b""RT @POTUS: Thank you for everything. My last ask is the same as my first. I'm asking you to believe\xe2\x80\x94not in my ability to create change, but\xe2\x80\xa6"""
818956920111464452,2017-01-10 23:05:19,b'19 Things I Learned in Nigeria https://t.co/6Y76DNNBH4'
818770518979604482,2017-01-10 10:44:38,"b'@SciencePorn @Diply Harmattan arrived late here in Nigeria, now this... This climate change thing be getting more eerily real \xf0\x9f\x98\xa6'"
818154739896610817,2017-01-08 17:57:45,"b""The kinda sleep these past few days eh... Someone should remind my body there's one semester left abeg"""
815454343507968000,2017-01-01 07:07:20,"b""Thank you @brainpicker happy New Year ma'am"""
808615399415828480,2016-12-13 10:11:49,b'RT @obyezeks: Socialism is simply a system that helps you achieve Equal Distribution of Misery. How can anyone even imagine such as sound e\xe2\x80\xa6'
808615367258030080,2016-12-13 10:11:41,"b'RT @obyezeks: Once your Economic Policy direction ruins the incentive for people &amp; firms to be productive, an Economy will unravel.This is\xe2\x80\xa6'"
808614319734816768,2016-12-13 10:07:31,"b'@DejEludire plus 513 coming up, overkill! \xf0\x9f\x98\x94'"
808612966245560321,2016-12-13 10:02:09,"b""RT @kemifaloxy: @ay_lithe Don't mind Twitter \xf0\x9f\x98\x82"""
808609970950406144,2016-12-13 09:50:14,b'RT @ressiej_: you should try E goose-y soup with phewphew next \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc https://t.co/WqvO3NEl5u'
808609571879157760,2016-12-13 09:48:39,"b'@kemifaloxy twitter says ""translate from Spanish"" \xf0\x9f\x98\x82'"
808298167330541568,2016-12-12 13:11:15,b'@the_omolewa @Darthcoal she dii not swear \xf0\x9f\x98\x95'
807953809326665728,2016-12-11 14:22:53,"b""@DrJekyll__ @the_omolewa a supernatural explanation for mankind's capacity for evil then?"""
807216425295347712,2016-12-09 13:32:47,"b'I was allocated to Awo Blk4 in Pt.1,parents dropped me off,mother was close to tears, ""he\'ll live here for a whole session?""#OAUstories2016'"
806204892058685441,2016-12-06 18:33:19,b'@LiveScience just the thought from seeing the picture creeps me out already'
805917669279068160,2016-12-05 23:32:00,b'RT @vubblePOP: A lab is turning human ashes into beautiful diamonds https://t.co/l0J9rKhxvd (@mashable) HT @AsapSCIENCE #death #jewelry #Sc\xe2\x80\xa6'
805917569949507585,2016-12-05 23:31:36,"b""@vubblePOP @mashable @AsapSCIENCE  I'd like to be made into diamond brooches/pendants, one for each of my kids."""
805844663534047233,2016-12-05 18:41:54,b'I hope the time never comes when my weight renders my twitter handle inadequate to describe me physically'
805711522659962880,2016-12-05 09:52:51,"b""@realteewhy don't use the N-word in my mentions \xf0\x9f\x98\x80\xf0\x9f\x98\x81"""
805711033302138880,2016-12-05 09:50:54,"b""@realteewhy if not because you'd bring up the nerd ish again, I'd have said the tweet about females was just a forcing function."""
805709748158996480,2016-12-05 09:45:47,b'@realteewhy \xf0\x9f\x98\x92 would it change your opinion if I told you I was describing my interaction with females?'
805682377217495040,2016-12-05 07:57:02,"b""...Like a delayed impulse response's data plot, start flat, rise with an astronomically steep slope, crash exponentially."""
805682002162749440,2016-12-05 07:55:32,"b""Dear pidgin speakers, 'thunder fire you' is a lame curse, 'lightning strike you' is a more scientifically potent version."""
805679750274576384,2016-12-05 07:46:35,"b'Mentally, I feel like a giant on mosquito legs - flinched from good old Pa Chinua, Things fall apart.'"
805679474784276480,2016-12-05 07:45:30,"b""You don't live off others, you just don't!"""
805286901561360384,2016-12-04 05:45:33,"b'Do not be scared, the worst that can happen is the worst.'"
805284968264044544,2016-12-04 05:37:52,"b""RT @DejEludire: Be proactive! \n\nThat's how I was brought up. \nDon't blame others, find a solution."""
805134184637403136,2016-12-03 19:38:42,b'@DejEludire ...where we eventually settle.'
805134074604060672,2016-12-03 19:38:16,"b""@DejEludire thinking about it again tho,I think it's frm the inherited self towards the ideal self, the real self is somewhere inbetween..."""
805132289558671360,2016-12-03 19:31:11,"b'@DejEludire Yh I suppose, and I think that most of us (will) never exactly attain the ideal sef...'"
805130516739555329,2016-12-03 19:24:08,b'@DejEludire ...from our real selves towards our ideal selves (through the various stopovers)'
805129761408352256,2016-12-03 19:21:08,"b""@DejEludire Nah, that's an over simplified approximation; from one personality to the other, from a thought pattern to the other..."""
805124433543368704,2016-12-03 18:59:58,b'@DejEludire *Life is a travel'
803934979705176064,2016-11-30 12:13:30,b'Happy Birthday @ayotola_'
803316519862206464,2016-11-28 19:15:57,"b'@kemifaloxy stupidity, recycling the same problems that have been bugging us for over 50 years'"
803275076430864384,2016-11-28 16:31:17,"b'@the_omolewa pacesetters, nostalgia \xf0\x9f\x98\x94'"
803273613973585920,2016-11-28 16:25:28,b'@the_omolewa calabar ni \xf0\x9f\x98\x95'
802903285338439680,2016-11-27 15:53:55,"b'@NewYorker I do not expect him to care, not caring has won him the presidency, very scary'"
802583202439303169,2016-11-26 18:42:01,"b'My craziest semester in Ife is dragging to an end, and this seems to be just the beginning \xf0\x9f\x98\xa5'"
802139907728822272,2016-11-25 13:20:31,b'RT @The_YUNiversity: Blithe = happy \xf0\x9f\x98\x84; cheerful; carefree\n\nLithe = flexible; bending easily; limber\n\nLuffy is both *blithe* and *lithe*. ht\xe2\x80\xa6'
785096189469417473,2016-10-09 12:34:52,"b'Unanswered questions are as important to science as the answers, I guess science will get terribly bland after we find all the answers.'"
785095604175245316,2016-10-09 12:32:33,"b'RT @anneursu: Fun fact: in addition to being wives and daughters and mothers and sisters and grandmas and aunties, women are also people.'"
785095363963326465,2016-10-09 12:31:35,"b'@ayotola_ @DejEludire @id_joshua ,our MIT and Stanford dreams \xf0\x9f\x98\xa6'"
783727384042373121,2016-10-05 17:55:43,"b'RT @damisiabijo: Natural history museum. \nObafemi Awolowo University, Ife. https://t.co/u8egyvjRLz'"
783726153408376834,2016-10-05 17:50:50,b'@TheFunnyTeens a simple summary of this semester @DejEludire @id_joshua @David_WSBlog'
783089689662222336,2016-10-03 23:41:45,"b'For all I could have been, all I could have learnt, all I could have done, all I could have loved... regrets are a sacrilege.'"
781269047937753088,2016-09-28 23:07:10,"b'Challenging, full, a little fun... Thankful'"
760789917102383108,2016-08-03 10:50:25,"b'Reading about babalawos alongside Carl Sagan&amp;Alan Watts on @brainpickings makes me feel proud as a Yoruba, an African, thanks @brainpicker'"
760786885102931968,2016-08-03 10:38:22,"b'RT @brainpicker: Happy birthday, Wole Soyinka! The first African writer to win a literature Nobel on the healing of the human spirit https:\xe2\x80\xa6'"
760471909205209089,2016-08-02 13:46:46,"b""RT @SJakesRoberts: Sometimes you just need to turn off the CNN alerts and have a moment to thank God for blessings and protection we can't\xe2\x80\xa6"""
760467693443088384,2016-08-02 13:30:01,b'@id_joshua @wildeyeq @UcheBriggs @Oddy4real @MrEnclave \xf0\x9f\x98\x80 e go be tragedy if the pikin no con get sense'
743081624762474496,2016-06-15 14:03:59,"b'@ScienceChannel it\'s fun remembering this when people quote that ""shoot for the moon..."" proverb'"
743081335410032641,2016-06-15 14:02:50,b'RT @ScienceChannel: Fun fact: every star you see in the night sky is bigger and brighter than our sun. #SpaceSecrets'
742624880529657856,2016-06-14 07:49:03,b'@KarlreMarks *was now'
742623651279802368,2016-06-14 07:44:10,"b""@KarlreMarks the 'controversiality' of this tweet is exactly 3"""
741750883550175232,2016-06-11 21:56:06,"b""@kemifaloxy @_Timini @Vaness_ah 'and the mountains echoed' too, Khaled Hosseini is just lit!"""
741748286906847232,2016-06-11 21:45:47,"b""@obyezeks it's impressive ma, your consciousness of resistance to discrimination that early"""
741633836589719553,2016-06-11 14:11:00,"b'RT @tomiwa_ilori: Imagine your epitaph reading:\n""I have carved my name on hearts,\nYou will not find it here.""'"
741633183737843712,2016-06-11 14:08:24,b'@drich_man @neverknownfacts Nazi!'
741393144500133892,2016-06-10 22:14:34,b'@David_dProf @id_joshua :)'
739848601615142912,2016-06-06 15:57:07,"b""RT @copy_copie: Retweet, if you've received a wrong call from hausa's. \n\xf0\x9f\x98\x85"""
739847349900546049,2016-06-06 15:52:08,b'RT @TECNOMobileNG: RETWEET this post and we will donate N500 naira to sponsor a Child through school. #GiveAFuture https://t.co/VJF0CaIAQW'
736960093154115585,2016-05-29 16:39:12,b'RT @TheYomiKazeem: RT if your club has won the Champions League. Before or during your lifetime.'
729061769184989184,2016-05-07 21:34:05,"b'RT @neiltyson: We\xe2\x80\x99re short so Mountains seem tall. We\xe2\x80\x99re mortal, so Earth seems eternal. Our spacecraft are slow, so the Universe seems vast'"
727488363360583681,2016-05-03 13:21:56,b'It feels really good to be appreciated and rewarded for diligence'
727243845247897602,2016-05-02 21:10:18,"b'RT @KarlreMarks: So Chelsea finally won Ranieri the title, after all those years.'"
727243737483595776,2016-05-02 21:09:53,"b'RT @KarlreMarks: But in all seriousness, in this age of money and cynicism Leicester have achieved something great, a tribute to passion an\xe2\x80\xa6'"
727236999715913730,2016-05-02 20:43:06,"b""RT @Ruoyreh: So hallways in mental institutions aren't called psychopaths? https://t.co/iYptJf4yz9"""
727236931633987586,2016-05-02 20:42:50,"b""RT @mz_corleone: So a group of people discussing the sun isn't called a solar panel?\nNo?\nOkay. https://t.co/5NmlW1989d"""
727201083727171586,2016-05-02 18:20:23,b'@oneboiylykdaht_ @falzthebahdguy  the part about potholes in the air simply cracked me up'
727200150142246912,2016-05-02 18:16:41,"b'@saragmiller @falzthebahdguy weidone sir, this is to notify you that oyinbo also showcaze h-factor'"
727031534759325696,2016-05-02 07:06:40,"b""Good thing today is a public holiday, opened @brainpickings, now I'm stuck all morning, @brainpicker"""
725253657961320449,2016-04-27 09:22:01,"b""It's immoral that @MBuhari  is silent about the Fulani herdsmen killings all over the country,this is flirting with anarchy"""
722769297509064704,2016-04-20 12:50:03,b'RT @KwameDracula: 2nd Class Upper https://t.co/gEyfzhir6W'
722014842815660032,2016-04-18 10:52:07,b'My northerner boss just said Afeecee :)'
722014293030539264,2016-04-18 10:49:56,"b""I'm in a quantum superposition of wanting to be done with IT, and not being enthusiastic about resuming school"""
722013554820440064,2016-04-18 10:47:00,b'Loneliness is a choice'
721986732539932673,2016-04-18 09:00:25,b'@ReadersIncNG David Cooperfield by Charles Dickens'
721776582973661184,2016-04-17 19:05:21,b'@OkezieOwen @Mz_Ayeesha spoilt my night :('
721396172670296064,2016-04-16 17:53:45,b'Almost done here'
721274753709903873,2016-04-16 09:51:16,"b'RT @neiltyson: FYI: ""Deplorably bouncy once""  is an anagram of @Beyonce, @Coldplay, and Bruno.'"
720939209746423808,2016-04-15 11:37:56,"b'RT @KarlreMarks: America is getting a dictator, France has an emergency law and Germany is jailing comedians. The Arab spring effect on the\xe2\x80\xa6'"
720931270646177792,2016-04-15 11:06:23,b'@BohemianSpice career!'
720923275870793728,2016-04-15 10:34:37,"b'@_PureIvory @KhaleesiNU This is just evil, evil! :-('"
720908750991847424,2016-04-15 09:36:54,"b""@KhaleesiNU this reply makes you the first person I'll follow without checking tweets and bio"""
720898995380428800,2016-04-15 08:58:08,b'RT @causticbob: Q: Did you hear about the blonde who stayed up all night to see where the sun went?\nA: It finally dawned on her!'
719517698787553280,2016-04-11 13:29:22,"b""@DejEludire I swear!, I don't even care if it's enough or not"""
719516848534982657,2016-04-11 13:25:59,"b'RT @Sir_Scribbles: ""My name is Tunde"" or ""My name is Tunde Adamu Polycap"". Not ""my names are..."" \n\nUnless u\'re possessed \n\nAnd even if u r,\xe2\x80\xa6'"
712550368937451520,2016-03-23 08:03:41,"b'I like  crushing my PET bottles while drinking water, coke or anything, does  that reflect psychopathy?, should I be seeing a shrink?'"
709667367190700034,2016-03-15 09:07:39,b'RT @KarlreMarks: Bernie Sanders is the Leicester of American elections. Trump is Chelsea.'
709347673443274753,2016-03-14 11:57:19,b'RT @KarlreMarks: Just tried 3 different pools with my daughter but they were all closed. Then we got caught in the rain and were fully dren\xe2\x80\xa6'
709345369306562560,2016-03-14 11:48:09,"b'RT @KarlreMarks: The defining intellectual trait of our era is the introspective turn, the shift from the subjective to the auto-biographic\xe2\x80\xa6'"
709344317702316032,2016-03-14 11:43:58,"b""RT @KarlreMarks: Today I saw a man transporting two large bags of inflated balloons. It's like he completely missed the point of balloons."""
